"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","25-34 years","25-34",25,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","35-44 years","35-44",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","45-54 years","45-54",180,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","55-64 years","55-64",357,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","65-74 years","65-74",500,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","75-84 years","75-84",680,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Sep., 2012","2012/09","85+ years","85+",760,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","25-34 years","25-34",31,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","35-44 years","35-44",61,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","45-54 years","45-54",165,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","55-64 years","55-64",380,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","65-74 years","65-74",498,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","75-84 years","75-84",766,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","85+ years","85+",899,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Oct., 2012","2012/10","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","35-44 years","35-44",59,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","45-54 years","45-54",177,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","55-64 years","55-64",448,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","65-74 years","65-74",561,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","75-84 years","75-84",731,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Nov., 2012","2012/11","85+ years","85+",895,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","25-34 years","25-34",41,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","45-54 years","45-54",229,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","55-64 years","55-64",551,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","65-74 years","65-74",668,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","75-84 years","75-84",1019,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2012","2012","Dec., 2012","2012/12","85+ years","85+",1109,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","25-34 years","25-34",46,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","35-44 years","35-44",104,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","45-54 years","45-54",259,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","55-64 years","55-64",588,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","65-74 years","65-74",803,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","75-84 years","75-84",1275,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jan., 2013","2013/01","85+ years","85+",1559,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","25-34 years","25-34",27,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","35-44 years","35-44",65,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","45-54 years","45-54",213,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","55-64 years","55-64",480,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","65-74 years","65-74",644,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","75-84 years","75-84",944,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","85+ years","85+",1147,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","25-34 years","25-34",33,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","35-44 years","35-44",76,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","45-54 years","45-54",221,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","55-64 years","55-64",507,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","65-74 years","65-74",717,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","75-84 years","75-84",966,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","85+ years","85+",1132,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","25-34 years","25-34",34,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","35-44 years","35-44",63,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","45-54 years","45-54",213,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","55-64 years","55-64",410,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","65-74 years","65-74",628,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","75-84 years","75-84",869,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","85+ years","85+",1010,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","25-34 years","25-34",23,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","45-54 years","45-54",164,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","55-64 years","55-64",414,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","65-74 years","65-74",547,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","75-84 years","75-84",766,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","85+ years","85+",823,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","25-34 years","25-34",23,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","35-44 years","35-44",53,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","45-54 years","45-54",164,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","55-64 years","55-64",400,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","65-74 years","65-74",524,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","75-84 years","75-84",736,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","85+ years","85+",792,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","35-44 years","35-44",58,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","45-54 years","45-54",180,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","55-64 years","55-64",392,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","65-74 years","65-74",571,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","75-84 years","75-84",697,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","85+ years","85+",804,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","15-24 years","15-24",10,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","25-34 years","25-34",27,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","35-44 years","35-44",55,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","45-54 years","45-54",181,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","55-64 years","55-64",406,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","65-74 years","65-74",550,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","75-84 years","75-84",737,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","85+ years","85+",872,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
